station,temp_eve,latitude,longitude,lat_m,lon_m
KGAHIAWA29,23.45483870967742,34.98603,-83.70046,4161982.838888079,-9317492.586362764
KGAYOUNG52,23.79032258064516,34.972,-83.836,4160076.7066316498,-9332580.830144882
KNCABERD29,28.932258064516127,35.172,-79.512,4187279.8928921698,-8851235.351954767
KNCADVAN11,28.30967741935484,35.98816,-80.42826,4298992.328579297,-8953232.948589012
KNCADVAN25,27.874193548387098,35.984,-80.447,4298420.019997654,-8955319.075846478
KNCADVAN59,27.429032258064513,35.978,-80.417,4297594.628066639,-8951979.491122682
KNCADVAN6,27.116129032258065,35.91161,-80.4539,4288465.850428498,-8956087.180332953
KNCADVAN9,28.225806451612904,35.98889,-80.43589,4299092.7608416965,-8954082.316303765
KNCALBEM18,28.14516129032258,35.35321,-80.12299,4211985.17388203,-8919250.447634552
KNCALBEM28,28.94838709677419,35.342,-80.165,4210455.2523474,-8923926.979442777
KNCALBEM35,28.94516129032258,35.315,-80.086,4206771.209795309,-8915132.739670107
KNCALBEM37,29.148387096774194,35.303,-80.242,4205134.252359203,-8932498.580233859
KNCALBEM52,28.783870967741933,35.373,-80.329,4214686.597539552,-8942183.375932872
KNCALBEM57,29.31935483870968,35.306,-80.227,4205543.468954262,-8930828.787871959
KNCALBEM62,28.651612903225807,35.29853,-80.28118,4204524.547777134,-8936860.07788314
KNCALEXA2,24.951612903225808,35.75072,-82.63267,4266374.818890324,-9198626.747288615
KNCALEXA31,24.851612903225806,35.75,-82.631,4266276.05969191,-9198440.843738988
KNCALEXA64,25.874193548387098,35.731,-82.625,4263670.236946329,-9197772.92679423
KNCANGIE29,28.396774193548385,35.515,-78.621,4234089.704846643,-8752049.685657961
KNCANGIE31,28.16774193548387,35.446,-78.679,4224657.158897482,-8758506.216123972
KNCANGIE37,28.103225806451615,35.51806,-78.59363,4234508.205368598,-8749002.871194951
KNCANGIE44,28.212903225806453,35.501,-78.713,4232175.199976303,-8762291.078810941
KNCAPEX1,27.838709677419356,35.76965,-78.8533,4268971.683456735,-8777909.20336924
KNCAPEX105,28.812903225806455,35.73933,-78.82082,4264812.607945127,-8774293.546308272
KNCAPEX113,29.63225806451613,35.744,-78.896,4265453.101112884,-8782662.545626111
KNCAPEX119,28.561290322580643,35.738,-78.88,4264630.204558556,-8780881.433773419
KNCAPEX122,29.041935483870965,35.726,-78.917,4262984.597450521,-8785000.25493277
KNCAPEX127,28.57741935483871,35.744,-78.903,4265453.101112884,-8783441.782061664
KNCAPEX132,29.493548387096773,35.713,-78.863,4261202.136136119,-8778989.002429932
KNCAPEX150,27.361290322580647,35.725,-78.87,4262847.4747158345,-8779768.238865487
KNCAPEX175,28.26129032258065,35.729,-78.847,4263395.975983192,-8777207.890577242
KNCAPEX177,28.270967741935483,35.733,-78.885,4263944.504796675,-8781438.031227386
KNCAPEX178,28.10967741935484,35.693,-78.789,4258460.455584948,-8770751.360111231
KNCAPEX181,27.825806451612905,35.672,-78.815,4255582.430840861,-8773645.666871855
KNCAPEX191,28.0,35.673,-78.769,4255719.4624640355,-8768524.970295366
KNCAPEX198,29.683870967741935,35.741,-78.901,4265041.64508378,-8783219.143080078
KNCAPEX208,28.90967741935484,35.704,-78.91,4259968.294775193,-8784221.018497217
KNCAPEX211,27.43548387096774,35.64861,-78.8857,4252377.75069473,-8781515.954870941
KNCAPEX215,28.625806451612902,35.646,-78.729,4252020.210985404,-8764072.190663636
KNCAPEX231,27.483870967741936,35.68513,-78.72397,4257381.79279921,-8763512.253624944
KNCAPEX235,28.154838709677417,35.67,-78.817,4255308.372744814,-8773868.305853441
KNCAPEX241,28.493548387096773,35.79706,-78.9482,4272732.951293071,-8788473.423045522
KNCAPEX244,27.961290322580645,35.732,-78.835,4263807.3700105585,-8775872.056687722
KNCAPEX245,28.68064516129032,35.72832,-78.88013,4263302.728824512,-8780895.905307222
KNCAPEX250,27.574193548387097,35.694,-78.778,4258597.523280397,-8769526.845712505
KNCAPEX267,29.458064516129035,35.771,-78.903,4269156.903428375,-8783441.782061664
KNCAPEX268,27.932258064516127,35.754,-78.886,4266824.733211833,-8781549.35071818
KNCAPEX27,28.096774193548388,35.71312,-78.89859,4261218.588295461,-8782950.863107266
KNCAPEX271,27.661290322580644,35.684,-78.797,4257226.9236516375,-8771641.916037578
KNCAPEX273,29.89032258064516,35.762,-78.899,4267922.162997573,-8782996.504098492
KNCAPEX31,28.5258064516129,35.73028,-78.83038,4263571.502206229,-8775357.760640258
KNCAPEX32,27.88064516129032,35.73079,-78.86666,4263641.439221597,-8779396.431766236
KNCAPEX33,28.967741935483872,35.73052,-78.87565,4263604.413687088,-8780397.193988467
KNCAPEX53,28.229032258064517,35.69361,-78.81941,4258544.066674741,-8774136.585826255
KNCAPEX93,28.322580645161292,35.72998,-78.87918,4263530.362994615,-8780790.15179097
KNCAPEX95,28.458064516129035,35.72164,-78.86753,4262386.754934919,-8779493.279723229
KNCARAPA19,28.561290322580643,34.983,-76.838,4161571.151884079,-8553567.033573555
KNCARCHD16,28.751612903225805,35.91,-79.935,4288244.566924166,-8898323.496560322
KNCARDEN42,24.94838709677419,35.45663,-82.60021,4226109.790394175,-9195013.316617465
KNCARDEN67,25.396774193548385,35.45,-82.511,4225203.7521830285,-9185082.504843794
KNCARDEN71,24.616129032258065,35.454,-82.591,4225750.37263788,-9193988.064107258
KNCASHEB15,27.212903225806453,35.72665,-79.82845,4263073.728151152,-8886462.4048163
KNCASHEB17,28.496774193548383,35.66828,-79.83131,4255072.688274062,-8886780.778559968
KNCASHEB49,28.416129032258063,35.603,-79.89,4246131.390265085,-8893314.119474625
KNCASHEB68,27.596774193548388,35.659,-79.931,4253801.175937061,-8897878.21859715
KNCASHEB69,27.648387096774194,35.771,-79.805,4269156.903428375,-8883851.962757198
KNCASHEB75,27.374193548387098,35.739,-79.779,4264767.349677786,-8880957.655996572
KNCASHEB77,27.548387096774192,35.716,-79.73,4261613.447551624,-8875503.000947703
KNCASHEB91,28.112903225806452,35.655,-79.741,4253253.15584733,-8876727.515346428
KNCASHEV140,25.22258064516129,35.48944,-82.55288,4230594.617466458,-9189744.565118218
KNCASHEV144,25.612903225806452,35.60634,-82.55824,4246588.687583943,-9190341.23758887
KNCASHEV146,25.73548387096774,35.61926,-82.55903,4248357.813874945,-9190429.179986598
KNCASHEV148,21.387096774193548,35.66611,-82.49852,4254775.349413129,-9183693.237598695
KNCASHEV167,25.483870967741936,35.581,-82.505,4243119.729002212,-9184414.587899035
KNCASHEV175,23.65806451612903,35.623,-82.5,4248869.9827184575,-9183857.990445068
KNCASHEV176,24.27741935483871,35.639,-82.517,4251061.349890904,-9185750.421788555
KNCASHEV179,24.55806451612903,35.558,-82.476,4239972.058489816,-9181186.32266603
KNCASHEV195,25.31935483870968,35.635,-82.596,4250513.466975332,-9194544.661561223
KNCASHEV196,26.429032258064513,35.639,-82.573,4251061.349890904,-9191984.313272977
KNCASHEV20,25.1,35.6528,-82.5514,4252951.756497039,-9189579.812271845
KNCASHEV201,24.44193548387097,35.545,-82.468,4238193.339915188,-9180295.766739685
KNCASHEV202,26.287096774193547,35.603,-82.556,4246131.390265085,-9190091.881929493
KNCASHEV205,25.583870967741937,35.603,-82.561,4246131.390265085,-9190648.479383461
KNCASHEV22,26.183870967741935,35.64568,-82.59791,4251976.375503035,-9194757.281788638
KNCASHEV229,24.654838709677417,35.597,-82.459,4245309.946014414,-9179293.891322546
KNCASHEV236,25.470967741935485,35.61,-82.542,4247089.819740657,-9188533.409058386
KNCASHEV24,25.403225806451612,35.62325,-82.62878,4248904.219457853,-9198193.71446943
KNCASHEV240,25.874193548387098,35.658,-82.577,4253664.1683413,-9192429.591236152
KNCASHEV252,25.27741935483871,35.581,-82.533,4243119.729002212,-9187531.533641247
KNCASHEV255,24.60967741935484,35.61856,-82.61452,4248261.956057308,-9196606.298530715
KNCASHEV267,23.967741935483872,35.634,-82.482,4250376.5005308045,-9181854.239610791
KNCASHEV269,25.038709677419355,35.597,-82.497,4245309.946014414,-9183524.03197269
KNCASHEV271,25.096774193548388,35.577,-82.581,4242572.243126622,-9192874.869199324
KNCASHEV276,25.529032258064515,35.586,-82.575,4243804.124802058,-9192206.952254565
KNCASHEV284,25.274193548387096,35.534,-82.621,4236688.495559923,-9197327.648831055
KNCASHEV292,24.322580645161292,35.491,-82.514,4230807.900794416,-9185416.463316174
KNCASHEV306,24.825806451612905,35.596,-82.51,4245173.044626367,-9184971.185353003
KNCASHEV325,25.483870967741936,35.634,-82.627,4250376.5005308045,-9197995.565775815
KNCASHEV326,24.793548387096777,35.616,-82.502,4247911.3974689795,-9184080.629426656
KNCASHEV37,25.26451612903226,35.62648,-82.54566,4249346.567756842,-9188940.83839469
KNCASHEV74,26.316129032258065,35.64936,-82.51933,4252480.494151114,-9186009.796202105
KNCASHEV86,24.467741935483872,35.60343,-82.56553,4246190.262801478,-9191152.756676752
KNCASHEV91,24.674193548387095,35.51321,-82.51936,4233844.90311258,-9186013.135786828
KNCAVERY3,25.206451612903223,35.46241,-82.57932,4226899.730780915,-9192687.85245479
KNCBAHAM1,27.883870967741935,36.11888,-78.88184,4316991.430208641,-8781086.261636479
KNCBAHAM12,27.712903225806453,36.183,-78.89,4325831.194272345,-8781994.628681352
KNCBAILE7,28.30322580645161,35.825,-78.111,4276568.282764548,-8695276.745353393
KNCBANNE11,20.490322580645163,36.21697,-81.86007,4330517.326211539,-9112621.30870173
KNCBANNE117,21.81935483870968,36.15,-81.788,4321280.81856613,-9104598.513000257
KNCBANNE122,22.251612903225805,36.195,-81.769,4327486.351563069,-9102483.442675186
KNCBANNE133,22.561290322580643,36.149,-81.789,4321142.958291553,-9104709.832491053
KNCBANNE144,21.374193548387098,36.159,-81.777,4322521.640148718,-9103373.998601532
KNCBANNE146,22.05161290322581,36.164,-81.775,4323211.0470186565,-9103151.359619947
KNCBANNE59,20.293548387096777,36.1682,-81.83556,4323790.182773127,-9109892.867982388
KNCBANNE99,19.758064516129032,36.163,-81.797,4323073.162126984,-9105600.388417399
KNCBARNA8,23.4741935483871,35.768,-82.463,4268745.307760981,-9179739.169285716
KNCBATH5,28.325806451612905,35.43368,-76.75605,4222973.822231115,-8544444.401303045
KNCBAYBO9,27.861290322580647,35.144,-76.792,4183467.4286617283,-8548446.336997064
KNCBEARC4,27.374193548387098,35.596,-79.228,4245173.044626367,-8819620.616569478
KNCBEAUF68,27.567741935483873,34.924,-76.639,4153557.837964861,-8531414.454905692
KNCBEECH33,19.574193548387097,36.207,-81.885,4329141.762540135,-9115396.503607208
KNCBEECH46,19.4741935483871,36.202,-81.889,4328451.977126775,-9115841.781570379
KNCBEECH60,20.067741935483873,36.206,-81.894,4329003.8019323,-9116398.379024347
KNCBEECH71,20.312903225806455,36.20657,-81.89239,4329082.439262745,-9116219.154644169
KNCBELMO15,29.635483870967743,35.23787,-81.06116,4196253.89647372,-9023687.054312076
KNCBELMO17,28.906451612903226,35.17471,-81.02423,4187648.954634466,-9019576.02551708
KNCBELMO18,28.54516129032258,35.24904,-81.03285,4197776.398409035,-9020535.599527717
KNCBELMO37,29.625806451612902,35.241,-81.055,4196680.502993576,-9023001.32624879
KNCBELMO40,28.393548387096775,35.177,-81.046,4187960.8282061946,-9021999.45083165
KNCBELMO45,28.312903225806455,35.256,-81.05,4198725.1717558615,-9022444.728794822
KNCBELMO47,30.216129032258067,35.17737,-81.0216,4188011.2190836826,-9019283.255256293
KNCBELMO52,28.606451612903225,35.23827,-81.0499,4196308.413961266,-9022433.596845742
KNCBELMO53,29.88064516129032,35.266,-81.02,4200088.494483861,-9019105.144071024
KNCBELMO54,29.9741935483871,35.265,-81.019,4199952.154640159,-9018993.824580232
KNCBELMO62,29.212903225806453,35.25524,-81.0637,4198621.566106519,-9023969.80581869
KNCBENSO39,28.61935483870968,35.517,-78.543,4234363.232793653,-8743366.765376087
KNCBENSO45,27.835483870967742,35.542,-78.537,4237782.907350244,-8742698.848431326
KNCBENSO58,29.041935483870965,35.399,-78.58,4218236.7211023895,-8747485.586535437
KNCBENSO59,28.741935483870968,35.398,-78.558,4218100.156725192,-8745036.557737986
KNCBERMU2,29.36774193548387,35.99448,-80.43875,4299861.855137336,-8954400.690047435
KNCBEULA20,28.348387096774193,34.861,-77.825,4145007.606569093,-8663439.370986516
KNCBLACK100,24.23548387096774,35.629,-82.34,4249691.694010126,-9166046.871918146
KNCBLACK109,23.44838709677419,35.652,-82.341,4252842.158791548,-9166158.191408938
KNCBLACK118,23.85483870967742,35.634,-82.336,4250376.5005308045,-9165601.593954973
KNCBLACK124,24.80322580645161,35.51382,-82.29292,4233928.326554131,-9160805.950291598
KNCBLACK148,22.338709677419356,35.645,-82.31,4251883.225685947,-9162707.287194349
KNCBLACK149,23.583870967741937,35.634,-82.319,4250376.5005308045,-9163709.162611488
KNCBLACK152,23.27741935483871,35.58587,-82.23541,4243786.329970158,-9154403.966376077
KNCBLACK39,27.47741935483871,35.61157,-79.13535,4247304.7932935,-8809306.865747482
KNCBLACK55,23.932258064516127,35.639,-82.309,4251061.349890904,-9162595.967703555
KNCBLADE7,28.18064516129032,34.55302,-78.84966,4103303.0378842205,-8777504.000422752
KNCBLANC3,28.083870967741937,36.488,-79.321,4367978.858602561,-8829973.329213252
KNCBLOUN14,27.96451612903226,35.421,-76.865,4221241.566083265,-8556572.659824973
KNCBLOWI114,21.729032258064517,36.115,-81.732,4316456.75422684,-9098364.621515835
KNCBLOWI58,21.029032258064515,36.154,-81.655,4321832.277243304,-9089793.020724753
KNCBLOWI92,21.53548387096774,36.173,-81.631,4324452.090209798,-9087121.352945713
KNCBLOWI99,21.55161290322581,36.1672,-81.63604,4323652.29049301,-9087682.403179312
KNCBOLIV23,28.164516129032258,33.94357,-78.21117,4021227.3703232147,-8706427.618746154
KNCBOLIV29,28.20967741935484,33.92482,-78.20067,4018711.650629473,-8705258.764092825
KNCBOLIV32,28.55806451612903,33.95,-78.212,4022090.222048385,-8706520.013923513
KNCBOLIV33,27.532258064516128,34.07,-78.088,4038205.193176098,-8692716.397065146
KNCBOLIV46,28.27741935483871,33.922,-78.203,4018333.3342981064,-8705518.138506373
KNCBOONE149,21.58709677419355,36.157,-81.599,4322245.889711418,-9083559.12924033
KNCBOONE153,22.30322580645161,36.264,-81.637,4337008.433709616,-9087789.269890474
KNCBOONE171,21.712903225806453,36.21256,-81.60604,4329908.855669119,-9084342.818455514
KNCBOONE176,22.467741935483872,36.223,-81.604,4331349.372059405,-9084115.726694297
KNCBOONE185,21.34193548387097,36.229,-81.65,4332177.342043792,-9089236.423270788
KNCBOONE191,22.583870967741937,36.20776,-81.61595,4329246.613781014,-9085445.994609276
KNCBOONE196,21.76129032258065,36.219,-81.709,4330797.427353954,-9095804.273227591
KNCBOONE199,22.438709677419357,36.26,-81.587,4336456.199419181,-9082223.295350812
KNCBOONE202,22.61935483870968,36.233,-81.723,4332729.357325657,-9097362.746098695
KNCBOONE209,21.919354838709676,36.184,-81.745,4325969.114360831,-9099811.774896149
KNCBOONE210,20.903225806451612,36.166,-81.602,4323486.822079128,-9083893.08771271
KNCBOONE218,22.567741935483873,36.186,-81.618,4326244.959820154,-9085674.199565401
KNCBOONE220,21.69032258064516,36.192,-81.693,4327072.538463168,-9094023.161374897
KNCBOONE23,21.69032258064516,36.17444,-81.72513,4324650.670346778,-9097599.856614085
KNCBOONE239,21.05806451612903,36.189,-81.669,4326658.741216312,-9091351.493595859
KNCBOONE243,21.206451612903223,36.197,-81.698,4327762.235771413,-9094579.758828864
KNCBOONE249,22.35483870967742,36.20961,-81.62758,4329501.848031229,-9086740.640287202
KNCBOONE250,21.187096774193545,36.16497,-81.6016,4323344.797044225,-9083848.559916392
KNCBOONE254,21.98709677419355,36.244,-81.662,4334247.544981769,-9090572.257160306
KNCBOONE261,20.85483870967742,36.155,-81.607,4321970.146307745,-9084449.685166676
KNCBOONE263,22.05806451612903,36.228,-81.627,4332039.342635224,-9086676.07498254
KNCBOONE265,19.05161290322581,36.23701,-81.70004,4333282.780992052,-9094806.850590082
KNCBOONE272,21.05161290322581,36.185,-81.684,4326107.036210072,-9093021.285957757
KNCBOONE275,21.11935483870968,36.262,-81.698,4336732.313029298,-9094579.758828864
KNCBOONE53,21.374193548387098,36.1756,-81.62309,4324810.640333299,-9086240.815773541
KNCBOONE58,22.748387096774195,36.21144,-81.68545,4329754.328928567,-9093182.69921941
KNCBREVA112,23.883870967741935,35.234,-82.721,4195726.453665076,-9208459.597910384
KNCBREVA141,22.532258064516128,35.183,-82.699,4188778.0058704964,-9206010.56911293
KNCBREVA168,22.164516129032258,35.139,-82.718,4182786.7695213915,-9208125.639438003
KNCBREVA35,22.65806451612903,35.19627,-82.75256,4190585.5447648233,-9211972.841039818
KNCBREVA44,22.76451612903226,35.13727,-82.67996,4182551.271194049,-9203891.046008226
KNCBREVA69,22.229032258064517,35.186,-82.703,4189186.6173254605,-9206455.847076105
KNCBREVA7,23.01290322580645,35.20139,-82.74035,4191283.031323743,-9210613.630057232
KNCBREVA94,22.287096774193547,35.093,-82.767,4176526.665610659,-9213580.294486873
KNCBROWN22,27.467741935483872,36.178,-79.779,4325141.620238171,-8880957.655996572
KNCBUCKH2,26.716129032258067,36.025,-79.206,4304061.878972697,-8817171.587772027
KNCBURGA16,27.887096774193548,34.5717,-77.9232,4105828.143890388,-8674370.944982415
KNCBURGA27,27.983870967741936,34.555,-77.923,4103570.661439314,-8674348.681084257
KNCBURLI21,28.270967741935483,36.01396,-79.57796,4302542.4165719915,-8858577.985567493
KNCBURLI38,27.970967741935485,36.0962,-79.47111,4313866.430180304,-8846683.49797623
KNCBURLI46,27.81935483870968,36.132,-79.474,4318799.602482904,-8847005.211304624
KNCBURLI57,28.47741935483871,36.092,-79.423,4313287.825462414,-8841327.917274166
KNCBURLI58,27.68064516129032,36.002,-79.432,4300896.572449719,-8842329.792691307
KNCBURLI61,28.27741935483871,36.124,-79.438,4317697.022457997,-8842997.709636066
KNCBURLI7,28.33225806451613,36.04079,-79.50672,4306235.465656027,-8850647.58504338
KNCBURLI82,28.748387096774195,36.049,-79.534,4307365.792831973,-8853684.38075222
KNCBURLI91,28.532258064516128,36.083,-79.49,4312048.062316168,-8848786.323157314
KNCBURNS101,22.26129032258065,35.88688,-82.4006,4285067.37724557,-9172792.833060218
KNCBURNS103,22.093548387096774,35.848,-82.16,4279726.51233891,-9146009.363575356
KNCBURNS112,23.74516129032258,35.91992,-82.30282,4289608.074786647,-9161908.013250452
KNCBURNS12,22.05806451612903,35.84202,-82.15873,4278905.284561754,-9145867.98782205
KNCBURNS138,23.30967741935484,35.92018,-82.30897,4289643.814187505,-9162592.628118832
KNCBURNS151,22.664516129032258,35.883,-82.395,4284534.271967479,-9172169.443911776
KNCBURNS175,22.72258064516129,35.863,-82.177,4281786.720770547,-9147901.794918843
KNCBURNS6,23.52258064516129,35.86109,-82.19131,4281524.365904701,-9149494.776832094
KNCBURNS96,22.845161290322583,35.838,-82.198,4278353.2565412475,-9150239.5042255
KNCBUXTO2,27.538709677419355,35.2608,-75.5334,4199379.545670117,-8408339.62588465
KNCCALAB16,28.51290322580645,33.94705,-78.57881,4021694.34885628,-8747353.116341393
KNCCALAB26,28.425806451612903,33.89391,-78.56106,4014565.6113298023,-8745377.195379812
KNCCALAB33,28.925806451612903,33.882,-78.552,4012968.492916261,-8744368.640793227
KNCCALAB37,28.270967741935483,33.914,-78.569,4017260.164624219,-8746261.072136711
KNCCALAB46,28.55161290322581,33.923,-78.592,4018467.4875925076,-8748821.420424957
KNCCALAB5,28.483870967741936,33.89365,-78.56783,4014530.7432235293,-8746130.828332484
KNCCALYP1,28.57741935483871,35.153,-78.105,4184692.7204965428,-8694608.828408632
KNCCAMDE3,27.44193548387097,36.37619,-76.1507,4352508.766990454,-8477057.147551337
KNCCAMER28,28.23548387096774,35.344,-79.202,4210728.193350671,-8816726.309808854
KNCCAMER36,28.751612903225805,35.216,-79.152,4193273.5619108276,-8811160.33526919
KNCCAMER42,28.358064516129033,35.307,-79.279,4205679.877857945,-8825297.910599934
KNCCANDL35,25.64516129032258,35.53934,-82.64932,4237419.003317073,-9200480.216810321
KNCCANDL62,25.161290322580644,35.567,-82.686,4241203.648039144,-9204563.415732618
KNCCANTO115,21.73225806451613,35.43,-82.818,4222471.057341086,-9219257.58851733
KNCCANTO45,23.75483870967742,35.545,-82.836,4238193.339915188,-9221261.33935161
KNCCANTO46,24.061290322580643,35.485,-82.878,4229987.60296372,-9225936.757964928
KNCCANTO68,24.135483870967743,35.543,-82.834,4237919.716499302,-9221038.700370023
KNCCANTO71,24.154838709677417,35.526,-82.837,4235594.192898432,-9221372.658842403
KNCCAPEC13,27.990322580645163,34.711,-77.043,4124676.2245766195,-8576387.529186176
KNCCAPEC6,27.951612903225808,34.692,-77.045,4122103.5504689263,-8576610.168167762
KNCCAROL107,28.64516129032258,34.058,-77.887,4036592.6704227235,-8670341.179415697
KNCCAROL11,28.79032258064516,34.04696,-77.8921,4035109.3511102735,-8670908.908818744
KNCCAROL21,28.548387096774192,34.01818,-77.90257,4031243.417263406,-8672074.42388735
KNCCAROL40,28.48064516129032,34.033,-77.905,4033233.981055957,-8672344.930249978
KNCCAROL49,28.34193548387097,34.041,-77.898,4034308.6539286785,-8671565.693814423
KNCCAROL51,28.506451612903227,34.013,-77.904,4030547.742117537,-8672233.610759184
KNCCAROL62,28.603225806451615,34.02,-77.902,4031487.8537438475,-8672010.971777597
KNCCAROL78,28.59032258064516,34.015,-77.901,4030816.337529363,-8671899.652286803
KNCCAROL79,28.280645161290323,33.924,-78.565,4018601.64246165,-8745815.794173539
KNCCAROL97,28.387096774193548,33.914,-78.568,4017260.164624219,-8746149.752645917
KNCCARRB12,28.451612903225808,35.909,-79.072,4288107.126020697,-8802254.776005728
KNCCARRB13,28.751612903225805,35.913,-79.075,4288656.900057446,-8802588.734478109
KNCCARTH11,29.093548387096774,35.25575,-79.36458,4198691.090842936,-8834824.632622024
KNCCARTH13,28.299999999999997,35.30142,-79.40972,4204918.737718857,-8839849.594436431
KNCCARTH22,28.94838709677419,35.34209,-79.41449,4210467.534547369,-8840380.588407516
KNCCARY12,28.32903225806452,35.80303,-78.85442,4273552.341483506,-8778033.881198928
KNCCARY123,28.73548387096774,35.81081,-78.79931,4274620.24893134,-8771899.06406131
KNCCARY127,28.816129032258065,35.8114,-78.79807,4274701.238468192,-8771761.027892726
KNCCARY135,29.983870967741936,35.81978,-78.87657,4275851.629410754,-8780499.607919998
KNCCARY142,28.48709677419355,35.79015,-78.82311,4271784.621761787,-8774548.46794219
KNCCARY145,27.903225806451612,35.82214,-78.77151,4276175.627772025,-8768804.382217256
KNCCARY15,28.41290322580645,35.78211,-78.81779,4270681.31462485,-8773956.24825117
KNCCARY165,28.793548387096777,35.777,-78.788,4269980.141346042,-8770640.040620439
KNCCARY167,29.129032258064516,35.798,-78.902,4272861.963419683,-8783330.46257087
KNCCARY186,27.84193548387097,35.75417,-78.81465,4266848.05244738,-8773606.70505008
KNCCARY191,28.141935483870967,35.751,-78.804,4266413.225486549,-8772421.15247313
KNCCARY193,28.345161290322583,35.816,-78.89,4275332.702951096,-8781994.628681352
KNCCARY211,28.135483870967743,35.772,-78.865,4269294.105434472,-8779211.641411519
KNCCARY214,28.41290322580645,35.795,-78.88,4272450.227927721,-8780881.433773419
KNCCARY239,28.93548387096774,35.779,-78.815,4270254.5677900985,-8773645.666871855
KNCCARY246,27.98064516129032,35.76102,-78.75793,4267787.721917967,-8767292.663532285
KNCCARY252,27.796774193548387,35.754,-78.787,4266824.733211833,-8770528.721129645
KNCCARY253,27.751612903225805,35.757,-78.791,4267236.25645095,-8770973.999092817
KNCCARY254,28.719354838709677,35.819,-78.912,4275744.547324442,-8784443.657478806
KNCCARY273,28.748387096774195,35.81222,-78.80199,4274813.80119671,-8772197.400296636
KNCCARY274,28.741935483870968,35.781,-78.848,4270529.0011377055,-8777319.210068034
KNCCARY279,28.23870967741935,35.795,-78.781,4272450.227927721,-8769860.804184886
KNCCARY283,28.338709677419356,35.768,-78.801,4268745.307760981,-8772087.19400075
KNCCARY286,27.94838709677419,35.764,-78.803,4268196.5376867065,-8772309.832982337
KNCCARY305,27.79032258064516,35.765,-78.806,4268333.727618147,-8772643.791454716
KNCCARY310,27.47741935483871,35.717,-78.783,4261750.554797735,-8770083.443166472
KNCCARY313,28.990322580645163,35.774,-78.843,4269568.51462263,-8776762.612614067
KNCCARY314,27.725806451612904,35.8,-78.776,4273136.462385055,-8769304.206730919
KNCCARY315,28.03548387096774,35.728,-78.766,4263258.848084116,-8768191.011822987
KNCCARY32,28.177419354838708,35.80865,-78.76864,4274323.74999804,-8768484.895278681
KNCCARY325,28.541935483870965,35.79,-78.813,4271764.036651692,-8773423.02789027
KNCCARY331,28.65806451612903,35.792,-78.803,4272038.507981029,-8772309.832982337
KNCCARY332,27.925806451612903,35.786,-78.865,4271215.114714245,-8779211.641411519
KNCCARY359,27.69032258064516,35.777,-78.84,4269980.141346042,-8776428.654141689
KNCCARY363,27.990322580645163,35.747,-78.787,4265864.572648159,-8770528.721129645
KNCCARY369,28.822580645161292,35.762,-78.803,4267922.162997573,-8772309.832982337
KNCCARY374,28.603225806451615,35.816,-78.919,4275332.702951096,-8785222.893914357
KNCCARY375,28.496774193548383,35.806,-78.792,4273960.000748189,-8771085.318583611
KNCCARY378,29.032258064516128,35.76733,-78.79815,4268653.386849419,-8771769.933451992
KNCCARY385,27.55806451612903,35.76368,-78.81335,4268152.637272887,-8773461.989712046
KNCCARY388,27.30967741935484,35.689,-78.788,4257912.201988067,-8770640.040620439
KNCCARY392,28.80967741935484,35.773,-78.857,4269431.309165862,-8778321.085485173
KNCCARY395,28.16774193548387,35.794,-78.795,4272312.986218352,-8771419.27705599
KNCCARY396,29.203225806451613,35.803,-78.788,4273548.223790917,-8770640.040620439
KNCCARY398,27.98064516129032,35.746,-78.812,4265727.413746685,-8773311.708399476
KNCCARY402,28.348387096774193,35.786,-78.818,4271215.114714245,-8773979.625344235
KNCCARY51,27.86774193548387,35.77392,-78.78007,4269557.538122591,-8769757.277058447
KNCCARY67,28.706451612903223,35.79694,-78.88255,4272716.481769751,-8781165.298474941
KNCCARY97,29.53548387096774,35.79857,-78.84092,4272940.194920738,-8776531.068073217
KNCCASHI51,21.648387096774194,35.104,-83.098,4178023.3255088194,-9250427.045939447
KNCCATAW11,29.364516129032257,35.22691,-81.00146,4194760.221905901,-9017041.280711716
KNCCATAW16,28.55483870967742,35.676,-81.078,4256130.567635173,-9025561.674537035
KNCCATAW26,28.06451612903226,35.70047,-80.99612,4259484.39280588,-9016446.83463088
KNCCATAW3,29.55806451612903,35.66625,-81.0841,4254794.532321552,-9026240.723430874
KNCCATAW8,29.183870967741935,35.27068,-81.01605,4200726.587319206,-9018665.432082392
KNCCEDAR22,27.664516129032258,36.15386,-79.15178,4321812.975714584,-8811135.844981216
KNCCHAPE103,27.26774193548387,35.88691,-79.06773,4285071.499295355,-8801779.44178004
KNCCHAPE105,28.04516129032258,35.93278,-79.0359,4291375.941371514,-8798236.14238809
KNCCHAPE131,27.5258064516129,35.88139,-79.13563,4284313.0684237555,-8809338.035204904
KNCCHAPE148,28.206451612903223,35.948,-79.025,4293468.609222532,-8797022.759938445
KNCCHAPE154,28.219354838709677,35.985,-79.042,4298557.591421053,-8798915.19128193
KNCCHAPE156,27.351612903225806,35.88912,-79.17667,4285375.16125767,-8813906.587107059
KNCCHAPE158,28.29032258064516,35.831,-79.108,4277392.080477905,-8806262.277674286
KNCCHAPE161,26.719354838709677,35.86629,-79.04316,4282238.645285874,-8799044.321891248
KNCCHAPE172,27.206451612903223,35.878,-79.101,4283847.319140995,-8805483.041238733
